Date,Open,High,Low,Close, Volume,Turnover
20100812,2973.69,3010.18,2965.48,2965.95,7074549028.00,822.60
20100813,2967.84,3009.26,2955.17,3009.26,6779144229.00,787.83
20100816,3005.87,3081.49,3005.87,3079.19,9758932322.00,1142.46
20100817,3084.85,3105.61,3081.38,3100.64,9501081975.00,1110.90
20100818,3103.98,3116.19,3082.73,3095.18,8860888155.00,1052.51
20100819,3097.75,3129.11,3084.86,3109.36,9275420008.00,1122.01
20100820,3097.05,3103.72,3048.80,3048.80,8788756453.00,1056.45
20100823,3046.60,3072.49,3044.49,3053.71,6605902654.00,805.12
20100824,3046.45,3090.45,3029.53,3073.39,7896581212.00,883.45
20100825,3054.65,3066.23,3006.96,3006.96,8001716138.00,888.77
20100826,3016.02,3032.32,3002.02,3017.88,6440526589.00,716.40
20100827,3014.67,3028.71,3001.95,3028.56,5468241646.00,642.43
20100830,3044.13,3094.93,3044.13,3091.81,8480962128.00,1025.99
20100831,3082.72,3091.40,3071.22,3086.88,8743985415.00,1073.72
20100901,3092.31,3110.14,3041.91,3062.18,9717717919.00,1173.18
20100902,3095.17,3112.23,3084.26,3106.19,9293545494.00,1173.66
20100903,3111.70,3118.25,3084.33,3112.84,9876465822.00,1213.90
20100906,3128.57,3159.88,3123.53,3155.34,11284874996.00,1340.53
20100907,3158.80,3166.98,3138.13,3164.77,9081518673.00,1064.57
20100908,3150.95,3167.28,3140.72,3167.21,8995777019.00,1114.21
20100909,3173.71,3173.71,3109.36,3111.94,10439761907.00,1298.81
20100910,3112.83,3127.97,3075.36,3125.91,8546720646.00,1104.80
20100913,3123.75,3174.43,3123.75,3162.69,8807698721.00,1164.57
20100914,3172.03,3180.24,3159.27,3170.47,9559996237.00,1202.01
20100915,3170.98,3170.98,3110.34,3117.92,9737210910.00,1168.01
20100916,3113.16,3120.40,3029.12,3055.28,9319932317.00,1109.96
20100917,3061.46,3073.76,3045.07,3059.89,6643482757.00,812.68
20100920,3063.86,3069.35,3024.55,3044.70,6455029936.00,739.39
20100921,3053.91,3060.71,3035.81,3049.90,4675458406.00,570.12
20100927,3062.00,3105.06,3059.09,3105.06,6192615768.00,766.03
20100928,3101.47,3101.47,3079.80,3083.54,7577362068.00,978.54
20100929,3079.27,3099.96,3066.63,3068.44,7132085101.00,900.86
20100930,3051.74,3125.96,3051.74,3125.96,6984232993.00,883.17
20101008,3155.82,3239.29,3155.82,3229.33,10806672981.00,1427.36
20101011,3252.27,3317.19,3252.27,3300.22,17082200038.00,2265.49
20101012,3289.51,3332.31,3289.51,3332.31,14204477462.00,1913.45
20101013,3335.06,3370.14,3320.51,3370.14,15668700374.00,2100.32
20101014,3395.23,3414.41,3350.00,3350.26,18253653323.00,2333.68
20101015,3331.48,3435.01,3331.48,3435.01,19164484728.00,2467.91
20101018,3449.99,3475.23,3400.62,3408.21,21907770508.00,2677.89
20101019,3405.14,3490.31,3391.43,3490.31,14336738709.00,1826.14
20101020,3420.87,3552.30,3420.87,3517.90,17964312124.00,2504.69
20101021,3525.44,3533.06,3472.50,3498.06,13567099221.00,1876.94
20101022,3492.14,3528.06,3476.86,3508.58,13377190427.00,1820.32
20101025,3518.45,3607.23,3507.60,3607.23,16644048466.00,2330.40
20101026,3616.92,3620.72,3569.11,3599.71,16570423449.00,2306.49
20101027,3589.54,3625.71,3538.57,3538.57,14657190892.00,2031.77
20101028,3525.81,3551.46,3510.65,3532.10,11512018011.00,1590.64
20101029,3535.02,3545.45,3496.30,3526.78,12050259892.00,1712.32
20101101,3538.92,3623.33,3538.92,3623.33,15263460139.00,2192.89
20101102,3635.15,3652.52,3602.50,3608.83,17945267820.00,2610.16
20101103,3606.20,3619.48,3566.71,3566.81,14371050529.00,1997.31
20101104,3573.72,3635.94,3571.38,3635.94,14045407160.00,1918.40
20101105,3689.20,3689.20,3663.26,3682.67,16708820438.00,2337.40
20101108,3697.56,3724.45,3680.35,3724.45,16003684064.00,2188.69
20101109,3724.23,3724.23,3689.10,3709.14,15448360051.00,2143.14
20101110,3693.42,3695.55,3665.64,3691.22,14878835094.00,2160.50
20101111,3681.96,3751.56,3681.96,3696.42,17151397731.00,2524.74
20101112,3671.90,3680.66,3467.32,3474.60,19225379917.00,2676.56
20101115,3482.55,3520.21,3442.26,3520.21,12577626075.00,1765.81
20101116,3518.60,3518.60,3362.44,3380.51,13702074440.00,1943.73
20101117,3331.44,3363.41,3283.52,3292.29,10164597303.00,1432.43
20101118,3320.32,3343.31,3284.11,3337.74,7941864270.00,1121.49
20101119,3358.69,3388.37,3291.55,3388.37,10313654260.00,1429.67
20101122,3359.66,3420.91,3359.66,3391.03,10880396994.00,1505.81
20101123,3376.10,3376.10,3279.17,3325.33,9795586403.00,1338.00
20101124,3305.67,3404.96,3305.67,3404.96,9631893170.00,1372.02
20101125,3425.96,3453.27,3404.97,3449.40,10724593800.00,1499.77
20101126,3440.60,3449.62,3394.82,3424.44,8546412555.00,1238.87
20101129,3414.98,3437.09,3395.84,3429.28,7911520394.00,1173.19
20101130,3426.78,3442.37,3291.50,3366.10,11479825111.00,1584.15
20101201,3355.42,3374.06,3344.35,3362.90,6643620012.00,918.54
20101202,3411.94,3413.18,3378.28,3378.30,7884554305.00,1127.55
20101203,3384.20,3389.14,3350.68,3374.92,6522099293.00,918.80
20101206,3384.23,3392.82,3346.39,3368.88,6820655014.00,974.10
20101207,3356.86,3416.74,3317.18,3408.74,6928051229.00,1003.70
20101208,3403.44,3427.63,3381.25,3385.67,7025912662.00,1033.15
20101209,3369.49,3378.79,3333.42,3333.42,7729502756.00,997.41
20101210,3317.07,3377.75,3317.07,3374.63,6554799277.00,902.72
20101213,3390.30,3477.24,3390.30,3477.24,10832402138.00,1495.17
20101214,3486.79,3497.19,3479.13,3493.04,10146521886.00,1413.38
20101215,3493.83,3503.37,3464.16,3469.07,8707298850.00,1266.56
20101216,3467.01,3481.05,3446.00,3453.24,6863412129.00,953.33
20101217,3451.52,3455.19,3438.33,3450.19,5557025392.00,812.83
20101220,3463.91,3466.53,3338.43,3400.72,9054082736.00,1306.33
20101221,3406.68,3463.41,3387.71,3463.25,8415418365.00,1220.42
20101222,3466.36,3471.48,3425.87,3427.32,7836574390.00,1102.92
20101223,3421.96,3431.30,3385.39,3389.75,6974228253.00,964.62
20101224,3372.41,3383.27,3337.69,3356.05,6088451852.00,824.13
20101227,3379.99,3408.69,3280.93,3285.16,7604986584.00,1083.11
20101228,3268.64,3268.64,3221.49,3225.74,6189173203.00,838.54
20101229,3229.41,3254.09,3216.61,3254.09,5026795528.00,685.92
20101230,3254.80,3270.75,3226.91,3258.79,5784505671.00,783.21
20101231,3264.36,3325.14,3264.36,3325.14,6431623105.00,964.62
20110104,3350.05,3380.49,3334.09,3378.00,8686871178.00,1318.46
20110105,3359.99,3381.35,3359.13,3367.17,8290532508.00,1243.32
20110106,3369.41,3386.44,3340.78,3346.81,6511627055.00,1003.10
20110107,3342.98,3388.67,3331.59,3351.11,8304514464.00,1158.70
20110110,3346.65,3360.54,3280.00,3282.26,6981640776.00,954.41
20110111,3269.73,3295.73,3254.32,3289.64,5999940359.00,806.89
20110112,3299.12,3314.89,3269.54,3306.69,5883895756.00,745.45
20110113,3319.50,3319.50,3295.05,3308.21,5670283398.00,737.36
20110114,3297.71,3297.71,3249.91,3255.20,6026152460.00,795.72
20110117,3230.82,3232.16,3133.81,3134.00,7184400141.00,926.99
